SUBID,ses,analysis,stats,TCK,tck_mean,tck_std,tck_min,tck_max,tck_count
TOT5161F,T01,AL_07,87.6123276 4.44502592 74.9743729 101.539894 3691 ,R_Area_10d,87.6123276,4.44502592,74.9743729,101.53989399999999,3691
TOT5161F,T01,AL_07,79.1747894 5.16914988 64.7630615 95.3126144 3503 ,R_Area_posterior_10p,79.17478940000001,5.16914988,64.76306149999999,95.31261440000002,3503
TOT5161F,T01,AL_07,77.8377304 4.39476156 65.5668564 91.6248093 3534 ,R_Area_anterior_10p,77.8377304,4.39476156,65.5668564,91.6248093,3534
TOT5161F,T01,AL_07,83.990593 5.24853849 65.0192642 99.6012726 2711 ,R_Polar_10p,83.990593,5.24853849,65.0192642,99.60127259999999,2711
TOT5161F,T01,AL_07,72.3036041 5.97943068 55.4817543 91.6616287 2318 ,R_Area_11l,72.3036041,5.97943068,55.48175429999999,91.6616287,2318
TOT5161F,T01,AL_07,75.8508606 4.58374739 60.4341011 90.609581 3350 ,R_Area_anterior_47r,75.85086059999999,4.58374739,60.43410110000001,90.609581,3350
TOT5161F,T01,AL_07,61.3294296 5.36627007 47.1958733 79.9087067 2166 ,R_Area_47m,61.3294296,5.36627007,47.195873299999995,79.90870670000001,2166
TOT5161F,T01,AL_07,67.7969666 6.8743515 46.0357704 92.3190765 2440 ,R_Area_47s,67.79696659999999,6.8743514999999995,46.0357704,92.31907650000001,2440
TOT5161F,T01,AL_07,48.9223595 4.87410784 38.5266151 65.8219604 773 ,R_Area_13l,48.9223595,4.87410784,38.5266151,65.8219604,773
TOT5161F,T01,AL_07,78.9173584 9.94806671 52.3763504 107.365677 1433 ,R_Orbital_Frontal_Complex,78.9173584,9.94806671,52.37635039999999,107.365677,1433
TOT5161F,T01,AL_07,27.3262501 4.37042999 20.1637707 41.1976929 1786 ,R_posterior_OFC_Complex,27.3262501,4.37042999,20.1637707,41.1976929,1786
TOT5161F,T01,AL_07,64.945816 5.63921213 51.2010651 85.3819427 3065 ,R_Area_44,64.94581600000001,5.63921213,51.2010651,85.3819427,3065
TOT5161F,T01,AL_07,75.075119 6.90406513 56.7771072 96.4028091 5184 ,R_Area_45,75.075119,6.90406513,56.7771072,96.40280909999998,5184
TOT5161F,T01,AL_07,72.7958145 5.77169228 55.7712326 91.2853546 3660 ,R_Area_47l,72.7958145,5.77169228,55.7712326,91.28535459999999,3660
TOT5161F,T01,AL_07,72.2318497 4.36537361 60.2344398 86.6616898 4211 ,R_Area_posterior_47r,72.2318497,4.36537361,60.23443979999999,86.66168979999999,4211
TOT5161F,T01,AL_07,70.3706741 5.79973745 54.1582642 88.804657 4881 ,R_Area__IFSa,70.37067409999999,5.79973745,54.1582642,88.80465699999999,4881
TOT5161F,T01,AL_07,70.1710663 6.29053164 53.7869911 89.6209641 4203 ,R_Area_IFSp,70.17106629999999,6.29053164,53.786991099999995,89.6209641,4203
TOT5161F,T01,AL_07,78.0093384 9.6106739 51.0783844 109.237572 1018 ,R_Area_IFJa,78.0093384,9.6106739,51.0783844,109.237572,1018
TOT5161F,T01,AL_07,63.1384735 13.488409 40.4996414 99.2581558 699 ,R_Area_IFJp,63.138473499999996,13.488408999999999,40.4996414,99.2581558,699
TOT5161F,T01,AL_07,83.7669754 4.1720314 72.3812866 96.7245331 4182 ,R_Area_9_anterior,83.7669754,4.1720314,72.3812866,96.72453309999999,4182
TOT5161F,T01,AL_07,78.6226883 4.65600109 63.0508881 92.956604 3453 ,R_Area_9_Posterior,78.6226883,4.65600109,63.05088810000001,92.956604,3453
TOT5161F,T01,AL_07,70.0923615 5.22805405 54.427803 87.2633209 3703 ,R_Area_8Ad,70.0923615,5.22805405,54.427803000000004,87.2633209,3703
TOT5161F,T01,AL_07,71.455925 4.67759037 56.8011932 86.4735184 4156 ,R_Area_9-46d,71.455925,4.67759037,56.8011932,86.4735184,4156
TOT5161F,T01,AL_07,74.4384079 4.80519104 61.3666267 88.6004715 3811 ,R_Area_anterior_9-46v,74.4384079,4.80519104,61.3666267,88.6004715,3811
TOT5161F,T01,AL_07,75.7944717 6.353127 55.3671227 95.4537354 4126 ,R_Area_46,75.7944717,6.353127,55.36712270000001,95.4537354,4126
TOT5161F,T01,AL_07,73.0000916 5.6013031 55.4882431 90.3374329 3457 ,R_Area_posterior_9-46v,73.00009159999999,5.6013031,55.4882431,90.3374329,3457
TOT5161F,T01,AL_07,62.9862938 6.50585508 42.380909 82.9162292 3532 ,R_Area_8C,62.9862938,6.50585508,42.380909,82.9162292,3532
TOT5161F,T01,AL_07,70.4575195 5.62137413 53.730999 88.7258987 4234 ,R_Area_8Av,70.45751949999999,5.62137413,53.730999,88.7258987,4234
TOT5161F,T01,AL_07,62.7600365 5.66021729 44.8456345 80.2847748 3947 ,R_Inferior_6-8_Transitional_Area,62.7600365,5.66021729,44.845634499999996,80.28477480000001,3947
TOT5161F,T01,AL_07,70.6980896 7.05804014 50.7436256 91.6281204 4260 ,R_Superior_6-8_Transitional_Area,70.69808959999999,7.05804014,50.7436256,91.6281204,4260
TOT5161F,T01,AL_07,75.750206 7.49771929 56.0724487 98.8187332 4455 ,R_Superior_Frontal_Language_Area,75.750206,7.49771929,56.07244870000001,98.81873320000001,4455
TOT5161F,T01,AL_07,82.5134354 5.64873838 65.7001724 100.291328 3578 ,R_Area_8B_Lateral,82.5134354,5.64873838,65.7001724,100.29132800000001,3578
TOT4391F,T01,AL_07,111.799164 9.61954308 85.9491043 153.142197 1228 ,L_RetroSplenial_Complex,111.79916399999999,9.61954308,85.94910429999999,153.142197,1228
TOT4391F,T01,AL_07,138.808594 10.7169418 113.984215 174.706512 683 ,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,138.808594,10.7169418,113.98421499999999,174.706512,683
TOT4391F,T01,AL_07,211.278793 7.67346382 193.894028 218.61348 16 ,L_Entorhinal_Cortex,211.278793,7.67346382,193.894028,218.61347999999998,16
TOT4391F,T01,AL_07,65.1578522 4.89714813 52.4251785 81.5529633 2142 ,ctx_lh_G_and_S_cingul-Ant,65.1578522,4.89714813,52.425178499999994,81.55296329999999,2142
TOT4391F,T01,AL_07,19.2115822 4.03767252 10.2787666 31.1846771 2784 ,Left-MammillaryBody,19.2115822,4.03767252,10.278766599999999,31.184677100000002,2784
TOT4391F,T01,AL_07,35.361702 3.8941915 25.8592739 49.7140732 3238 ,Left-Basal-nucleus_AND_Left-Lateral-nucleus,35.361702,3.8941915000000003,25.859273899999998,49.7140732,3238
TOT4391F,T01,AL_07,57.8338814 7.09192562 38.5159912 78.250473 2470 ,L_Area_TG_dorsal,57.8338814,7.09192562,38.5159912,78.250473,2470
TOT4391F,T01,AL_07,71.0304565 7.6988306 52.7701378 95.5644379 3858 ,L_Area_8BM,71.0304565,7.6988306,52.7701378,95.5644379,3858
TOT4391F,T01,AL_07,84.8646469 6.26012945 65.1454163 104.417854 3891 ,L_Area_9_Middle,84.86464690000001,6.26012945,65.1454163,104.417854,3891
TOT4391F,T01,AL_07,76.9146805 6.68033075 56.0757751 96.3112335 2245 ,L_Area_10r,76.9146805,6.68033075,56.0757751,96.3112335,2245
TOT4391F,T01,AL_07,84.7260513 6.23818398 65.4156799 100.691063 2400 ,L_Area_10v,84.7260513,6.23818398,65.4156799,100.691063,2400
TOT4391F,T01,AL_07,29.8772182 2.72771955 23.9571304 40.2236137 1708 ,L_Area_25,29.877218199999998,2.72771955,23.957130399999997,40.2236137,1708
TOT4391F,T01,AL_07,71.4091721 5.21307802 54.7426605 86.9881592 2961 ,L_Area_p32,71.40917209999999,5.21307802,54.7426605,86.98815920000001,2961
TOT4391F,T01,AL_07,59.1922035 5.60430479 45.8270912 74.7200623 1124 ,L_Area_s32,59.192203500000005,5.60430479,45.8270912,74.7200623,1124
TOT4391F,T01,AL_07,86.4246674 4.95485973 72.1380539 102.544235 3617 ,L_Area_10d,86.42466740000002,4.95485973,72.13805390000002,102.544235,3617
TOT4391F,T01,AL_07,80.4968872 8.10155582 60.3509293 102.306519 4079 ,L_Area_posterior_10p,80.4968872,8.10155582,60.3509293,102.306519,4079
TOT4391F,T01,AL_07,78.3089905 4.98786592 63.5231743 94.3403854 3445 ,L_Area_anterior_10p,78.30899050000001,4.98786592,63.5231743,94.3403854,3445
TOT4391F,T01,AL_07,81.6175842 4.53658199 68.6527481 94.9005508 2925 ,L_Polar_10p,81.61758420000001,4.53658199,68.6527481,94.90055079999999,2925
TOT4391F,T01,AL_07,72.8452148 8.2915411 51.752037 97.5718231 3635 ,L_Area_11l,72.8452148,8.2915411,51.752037,97.57182309999999,3635
TOT4391F,T01,AL_07,75.2275848 5.71152592 57.4897232 95.5355072 3299 ,L_Area_anterior_47r,75.2275848,5.71152592,57.48972320000001,95.5355072,3299
TOT4391F,T01,AL_07,70.420845 5.61719608 53.4519196 88.6756439 3131 ,L_Area_47m,70.420845,5.61719608,53.4519196,88.6756439,3131
TOT4391F,T01,AL_07,60.2971725 6.61931705 40.4522858 83.0460663 3305 ,L_Area_47s,60.297172499999995,6.61931705,40.45228579999999,83.04606629999999,3305
TOT4391F,T01,AL_07,62.2272682 6.72407866 43.593483 81.0083389 2156 ,L_Area_13l,62.227268200000005,6.72407866,43.593483,81.00833890000001,2156
TOT4391F,T01,AL_07,80.8618927 8.28261852 54.3834 104.57988 1164 ,L_Orbital_Frontal_Complex,80.8618927,8.28261852,54.3834,104.57988,1164
TOT4391F,T01,AL_07,24.0636158 2.87242675 20.0004787 33.8823814 2777 ,L_posterior_OFC_Complex,24.0636158,2.87242675,20.0004787,33.8823814,2777
TOT4391F,T01,AL_07,64.3422852 6.32873583 47.1308289 86.186615 3103 ,L_Area_44,64.3422852,6.32873583,47.1308289,86.186615,3103
TOT4391F,T01,AL_07,70.0539322 5.80720615 53.4784203 89.2806473 2845 ,L_Area_45,70.0539322,5.80720615,53.478420299999996,89.2806473,2845
TOT4391F,T01,AL_07,74.2479095 6.07923794 56.1095581 93.914238 2806 ,L_Area_47l,74.24790949999999,6.07923794,56.1095581,93.914238,2806
TOT4391F,T01,AL_07,74.8761444 5.49909353 57.1352692 93.1725464 2987 ,L_Area_posterior_47r,74.8761444,5.49909353,57.1352692,93.1725464,2987
TOT4391F,T01,AL_07,69.4388199 5.75664949 54.0482368 87.947464 3229 ,L_Area__IFSa,69.4388199,5.75664949,54.048236800000005,87.947464,3229
TOT4391F,T01,AL_07,63.101902 6.34339666 47.4570465 85.9146652 2840 ,L_Area_IFSp,63.101902,6.34339666,47.457046500000004,85.9146652,2840
TOT4391F,T01,AL_07,71.412262 13.1854782 42.1473465 108.160172 785 ,L_Area_IFJa,71.412262,13.1854782,42.147346500000005,108.160172,785
TOT4391F,T01,AL_07,57.0040283 6.45765305 40.5197868 74.0616837 444 ,L_Area_IFJp,57.004028299999995,6.45765305,40.5197868,74.0616837,444
TOT4391F,T01,AL_07,81.89505 4.4320817 68.6552963 95.6160049 2669 ,L_Area_9_anterior,81.89505,4.4320817,68.6552963,95.61600490000001,2669
TOT4391F,T01,AL_07,77.4685364 4.68866682 60.4819412 92.6520157 2940 ,L_Area_9_Posterior,77.4685364,4.68866682,60.4819412,92.6520157,2940
TOT4391F,T01,AL_07,65.3527756 8.28573227 45.5350876 90.2803345 4425 ,L_Area_8Ad,65.3527756,8.28573227,45.5350876,90.2803345,4425
TOT4391F,T01,AL_07,73.919014 4.77135468 60.7642288 89.6297302 2876 ,L_Area_9-46d,73.919014,4.77135468,60.76422879999999,89.6297302,2876
TOT4391F,T01,AL_07,76.6490402 4.76794291 62.1504822 92.2993317 3176 ,L_Area_anterior_9-46v,76.6490402,4.76794291,62.150482200000006,92.29933170000001,3176
TOT4391F,T01,AL_07,73.2853317 5.27060413 58.7132034 90.5733261 2932 ,L_Area_46,73.2853317,5.27060413,58.7132034,90.57332609999999,2932
TOT4391F,T01,AL_07,65.9704361 6.42052364 48.5270233 88.5044861 2694 ,L_Area_posterior_9-46v,65.9704361,6.42052364,48.527023299999996,88.5044861,2694
TOT4391F,T01,AL_07,66.5095673 8.63679028 44.7135849 95.9581299 1700 ,L_Area_8C,66.5095673,8.63679028,44.7135849,95.95812990000002,1700
TOT4391F,T01,AL_07,69.1145935 5.21267653 54.4544106 85.7106094 3265 ,L_Area_8Av,69.11459350000001,5.21267653,54.4544106,85.71060940000001,3265
TOT4391F,T01,AL_07,64.4910736 6.72304821 46.1544991 85.2896118 4184 ,L_Inferior_6-8_Transitional_Area,64.4910736,6.72304821,46.1544991,85.2896118,4184
TOT4391F,T01,AL_07,73.0784836 5.21265268 55.1352425 87.6134033 3037 ,L_Superior_6-8_Transitional_Area,73.07848359999998,5.21265268,55.135242500000004,87.61340329999999,3037
TOT4391F,T01,AL_07,73.5034637 5.61059666 58.3694077 90.3651428 4220 ,L_Superior_Frontal_Language_Area,73.5034637,5.61059666,58.369407700000004,90.3651428,4220
TOT4391F,T01,AL_07,75.6837463 6.22238541 57.7414894 95.5927429 3684 ,L_Area_8B_Lateral,75.6837463,6.22238541,57.7414894,95.5927429,3684
TOT4391F,T01,AL_07,138.567871 28.3304653 79.100975 195.178589 109 ,R_RetroSplenial_Complex,138.567871,28.3304653,79.100975,195.178589,109
TOT4391F,T01,AL_07,147.733719 24.295454 104.59877 197.796494 73 ,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,147.733719,24.295454,104.59877,197.796494,73
TOT4391F,T01,AL_07,197.935791 12.2193031 180.506989 212.239609 5 ,R_Entorhinal_Cortex,197.935791,12.2193031,180.50698899999998,212.23960899999997,5
TOT4391F,T01,AL_07,69.4090729 11.6932878 44.7818871 101.338753 1646 ,ctx_rh_G_and_S_cingul-Ant,69.4090729,11.693287800000002,44.781887100000006,101.338753,1646
TOT4391F,T01,AL_07,15.5403223 3.50101161 10.0023336 28.6251087 5784 ,Right-MammillaryBody,15.5403223,3.50101161,10.0023336,28.6251087,5784
TOT4391F,T01,AL_07,40.6727295 5.02473736 27.9366226 56.7689095 3735 ,Right-Basal-nucleus_AND_Right-Lateral-nucleus,40.672729499999996,5.02473736,27.936622600000003,56.7689095,3735
TOT4391F,T01,AL_07,64.2572632 5.78033352 47.130928 83.0520325 2641 ,R_Area_TG_dorsal,64.2572632,5.78033352,47.130928000000004,83.0520325,2641
TOT4391F,T01,AL_07,75.3363647 6.56430674 58.0384865 94.6370087 3687 ,R_Area_8BM,75.3363647,6.56430674,58.0384865,94.63700870000001,3687
TOT4391F,T01,AL_07,88.4205322 5.72809458 71.6495209 105.481003 2634 ,R_Area_9_Middle,88.42053220000001,5.72809458,71.6495209,105.481003,2634
TOT4391F,T01,AL_07,77.4630127 5.43798542 59.7226601 93.6535034 2590 ,R_Area_10r,77.4630127,5.43798542,59.722660100000006,93.6535034,2590
TOT4391F,T01,AL_07,85.2580032 4.4560256 70.0153732 99.6163635 2473 ,R_Area_10v,85.2580032,4.456025599999999,70.01537320000001,99.6163635,2473
TOT4391F,T01,AL_07,27.2895451 4.86308241 20.2144547 39.8838196 2049 ,R_Area_25,27.2895451,4.86308241,20.214454699999997,39.8838196,2049
TOT4391F,T01,AL_07,79.3081512 7.3909626 58.6903191 102.571388 1780 ,R_Area_p32,79.3081512,7.390962599999999,58.690319099999996,102.571388,1780
TOT4391F,T01,AL_07,106.434853 15.2714424 73.4730301 133.289963 101 ,R_Area_s32,106.434853,15.2714424,73.4730301,133.289963,101
TOT4391F,T01,AL_07,87.9230042 4.39418507 73.8531265 102.29866 2948 ,R_Area_10d,87.92300420000001,4.39418507,73.8531265,102.29866,2948
TOT4391F,T01,AL_07,80.5742798 6.57302475 63.1375504 101.404625 4018 ,R_Area_posterior_10p,80.5742798,6.57302475,63.137550399999995,101.404625,4018
TOT4391F,T01,AL_07,79.646965 5.54279327 64.3468323 97.3499832 3612 ,R_Area_anterior_10p,79.64696500000001,5.54279327,64.3468323,97.34998320000001,3612
TOT4391F,T01,AL_07,83.1869507 4.40487576 70.3913651 96.3241882 2985 ,R_Polar_10p,83.1869507,4.40487576,70.3913651,96.3241882,2985
TOT4391F,T01,AL_07,73.9705658 6.93913078 53.7339211 96.30896 3142 ,R_Area_11l,73.97056579999999,6.93913078,53.7339211,96.30896,3142
TOT4391F,T01,AL_07,78.2645798 5.35675669 60.1930542 95.6134567 4258 ,R_Area_anterior_47r,78.26457979999999,5.35675669,60.1930542,95.6134567,4258
TOT4391F,T01,AL_07,62.8141403 4.62311649 50.4822731 79.3089066 2866 ,R_Area_47m,62.81414029999999,4.62311649,50.4822731,79.3089066,2866
TOT4391F,T01,AL_07,78.2099152 12.5994749 48.1764565 114.213013 2432 ,R_Area_47s,78.2099152,12.5994749,48.1764565,114.21301299999999,2432
TOT4391F,T01,AL_07,60.7579041 6.70818281 42.8791351 80.2704163 1810 ,R_Area_13l,60.7579041,6.70818281,42.8791351,80.2704163,1810
TOT4391F,T01,AL_07,77.686203 7.44944286 57.0670586 99.2139664 1844 ,R_Orbital_Frontal_Complex,77.686203,7.44944286,57.0670586,99.2139664,1844
TOT4391F,T01,AL_07,26.7448902 4.54512739 20.0007114 41.5125351 3813 ,R_posterior_OFC_Complex,26.7448902,4.54512739,20.000711399999997,41.5125351,3813
TOT4391F,T01,AL_07,73.6304474 9.23812675 49.1670609 101.90696 3083 ,R_Area_44,73.63044740000001,9.23812675,49.1670609,101.90696,3083
TOT4391F,T01,AL_07,74.1099319 6.27823114 54.4813232 93.2469864 3770 ,R_Area_45,74.1099319,6.27823114,54.481323200000006,93.24698640000001,3770
TOT4391F,T01,AL_07,78.6756439 5.7261591 61.0570526 96.0494614 3323 ,R_Area_47l,78.6756439,5.726159099999999,61.057052600000006,96.04946140000001,3323
TOT4391F,T01,AL_07,75.8619995 5.45954037 59.0988083 93.6494217 4155 ,R_Area_posterior_47r,75.8619995,5.45954037,59.0988083,93.6494217,4155
TOT4391F,T01,AL_07,71.0836639 5.76882601 55.0678673 89.679306 3765 ,R_Area__IFSa,71.0836639,5.76882601,55.067867299999996,89.67930600000001,3765
TOT4391F,T01,AL_07,71.5622177 6.99999809 54.3742981 94.9945526 3031 ,R_Area_IFSp,71.5622177,6.99999809,54.374298100000004,94.99455259999999,3031
TOT4391F,T01,AL_07,87.1513367 7.10847092 58.3528137 109.227783 1164 ,R_Area_IFJa,87.1513367,7.10847092,58.3528137,109.227783,1164
TOT4391F,T01,AL_07,55.4022942 8.27612686 40.5481796 74.9693832 256 ,R_Area_IFJp,55.40229420000001,8.27612686,40.548179600000005,74.96938320000001,256
TOT4391F,T01,AL_07,83.7520218 4.44380379 69.6593628 98.210144 3508 ,R_Area_9_anterior,83.7520218,4.44380379,69.6593628,98.210144,3508
TOT4391F,T01,AL_07,78.0956879 5.56751013 61.0802879 96.6262894 3383 ,R_Area_9_Posterior,78.0956879,5.56751013,61.080287899999995,96.6262894,3383
TOT4391F,T01,AL_07,67.1915359 5.00791693 50.5346832 83.7393036 3359 ,R_Area_8Ad,67.1915359,5.00791693,50.5346832,83.7393036,3359
TOT4391F,T01,AL_07,73.5247726 6.05200863 51.1620026 92.561348 3870 ,R_Area_9-46d,73.52477259999999,6.05200863,51.1620026,92.561348,3870
TOT4391F,T01,AL_07,73.5676117 4.83533764 60.0790443 88.6691742 2863 ,R_Area_anterior_9-46v,73.56761170000001,4.83533764,60.0790443,88.66917420000001,2863
TOT4391F,T01,AL_07,67.2918549 5.2465806 49.9190331 84.6551666 3723 ,R_Area_46,67.29185490000002,5.2465806,49.9190331,84.6551666,3723
TOT4391F,T01,AL_07,69.5225449 5.65025425 53.102356 87.9321899 3521 ,R_Area_posterior_9-46v,69.5225449,5.65025425,53.10235600000001,87.93218990000001,3521
TOT4391F,T01,AL_07,58.0429382 5.8559761 41.1577034 76.6743088 3905 ,R_Area_8C,58.0429382,5.8559760999999995,41.157703399999995,76.6743088,3905
TOT4391F,T01,AL_07,68.2840195 5.62770271 47.1908035 85.5625153 3914 ,R_Area_8Av,68.2840195,5.62770271,47.190803499999994,85.56251529999999,3914
TOT4391F,T01,AL_07,66.8710556 6.78326464 48.7783127 87.4722595 4005 ,R_Inferior_6-8_Transitional_Area,66.87105559999999,6.78326464,48.7783127,87.47225949999999,4005
TOT4391F,T01,AL_07,75.3159714 5.9111805 53.4412994 94.2230453 3323 ,R_Superior_6-8_Transitional_Area,75.31597140000001,5.9111805,53.44129939999999,94.2230453,3323
TOT4391F,T01,AL_07,77.2707672 6.17640829 59.7090683 96.6144714 3816 ,R_Superior_Frontal_Language_Area,77.27076720000001,6.17640829,59.7090683,96.6144714,3816
TOT4391F,T01,AL_07,81.3816833 5.58581066 64.1455383 98.6066589 3600 ,R_Area_8B_Lateral,81.38168329999999,5.58581066,64.1455383,98.6066589,3600
28CAMINO6650,T01,AL_07,128.987503 22.1247673 84.3724518 194.730164 548 ,L_RetroSplenial_Complex,128.987503,22.124767300000002,84.3724518,194.730164,548
28CAMINO6650,T01,AL_07,157.612427 18.5524216 124.319229 198.619705 116 ,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,157.612427,18.552421600000002,124.319229,198.619705,116
28CAMINO6650,T01,AL_07,212.863815 2.82094622 210.122589 215.8983 4 ,L_Entorhinal_Cortex,212.863815,2.82094622,210.122589,215.8983,4
28CAMINO6650,T01,AL_07,69.2098389 7.48350382 48.9137268 93.1383667 1638 ,ctx_lh_G_and_S_cingul-Ant,69.20983890000001,7.48350382,48.9137268,93.1383667,1638
28CAMINO6650,T01,AL_07,16.8987026 2.75465345 10.3322783 25.921299 5159 ,Left-MammillaryBody,16.8987026,2.75465345,10.3322783,25.921298999999998,5159
28CAMINO6650,T01,AL_07,39.7148933 4.37493324 28.2605305 54.750927 3628 ,Left-Basal-nucleus_AND_Left-Lateral-nucleus,39.71489329999999,4.37493324,28.260530499999998,54.750927000000004,3628
28CAMINO6650,T01,AL_07,65.5692825 6.84008169 47.2147751 84.4998016 2650 ,L_Area_TG_dorsal,65.5692825,6.84008169,47.2147751,84.4998016,2650
28CAMINO6650,T01,AL_07,76.6395798 6.58306026 59.375309 96.5940552 3265 ,L_Area_8BM,76.63957979999999,6.58306026,59.375308999999994,96.5940552,3265
28CAMINO6650,T01,AL_07,90.513382 6.74167585 72.5990219 111.631927 3655 ,L_Area_9_Middle,90.513382,6.74167585,72.59902190000001,111.631927,3655
28CAMINO6650,T01,AL_07,76.3341446 7.62951756 54.8637466 99.9739532 2693 ,L_Area_10r,76.3341446,7.62951756,54.8637466,99.9739532,2693
28CAMINO6650,T01,AL_07,86.0397491 7.11263371 67.3575745 106.999603 2289 ,L_Area_10v,86.0397491,7.11263371,67.3575745,106.99960300000001,2289
28CAMINO6650,T01,AL_07,50.9068794 18.5445023 21.2588425 118.545502 948 ,L_Area_25,50.9068794,18.5445023,21.2588425,118.545502,948
28CAMINO6650,T01,AL_07,72.8968582 5.67392111 57.4265251 90.9064865 3212 ,L_Area_p32,72.89685820000001,5.67392111,57.426525100000006,90.9064865,3212
28CAMINO6650,T01,AL_07,56.014576 5.64350796 43.2045784 72.7199936 2143 ,L_Area_s32,56.014576,5.64350796,43.204578399999995,72.7199936,2143
28CAMINO6650,T01,AL_07,91.381897 5.51505804 76.0148087 109.524216 3035 ,L_Area_10d,91.381897,5.51505804,76.0148087,109.524216,3035
28CAMINO6650,T01,AL_07,84.243576 8.36122227 64.0892181 108.892166 3922 ,L_Area_posterior_10p,84.243576,8.36122227,64.0892181,108.89216599999999,3922
28CAMINO6650,T01,AL_07,82.5668335 5.30513668 68.5634308 99.63797 2986 ,L_Area_anterior_10p,82.5668335,5.30513668,68.56343079999999,99.63797,2986
28CAMINO6650,T01,AL_07,85.062912 4.89646959 72.2426987 100.948647 2596 ,L_Polar_10p,85.062912,4.89646959,72.2426987,100.948647,2596
28CAMINO6650,T01,AL_07,77.6572113 7.51322126 57.7925568 98.8687363 3014 ,L_Area_11l,77.6572113,7.51322126,57.7925568,98.8687363,3014
28CAMINO6650,T01,AL_07,81.3354187 5.23891163 65.7203293 98.2565994 3570 ,L_Area_anterior_47r,81.3354187,5.23891163,65.72032929999999,98.25659940000001,3570
28CAMINO6650,T01,AL_07,73.3613358 5.57952881 55.5258026 91.3024216 3349 ,L_Area_47m,73.3613358,5.57952881,55.525802600000006,91.30242159999999,3349
28CAMINO6650,T01,AL_07,70.4509125 8.49854851 50.4138069 100.245354 2813 ,L_Area_47s,70.4509125,8.49854851,50.4138069,100.245354,2813
28CAMINO6650,T01,AL_07,62.9191971 7.33626366 46.2164688 91.6167221 1813 ,L_Area_13l,62.919197100000005,7.33626366,46.216468799999994,91.61672209999999,1813
28CAMINO6650,T01,AL_07,82.82164 9.44441128 47.1332016 113.877235 1911 ,L_Orbital_Frontal_Complex,82.82164,9.44441128,47.1332016,113.87723500000001,1911
28CAMINO6650,T01,AL_07,29.7231998 5.26087093 20.2203465 46.1942215 3127 ,L_posterior_OFC_Complex,29.723199800000003,5.26087093,20.220346499999998,46.194221500000005,3127
28CAMINO6650,T01,AL_07,83.1186752 10.1981916 55.352726 116.494583 2804 ,L_Area_44,83.1186752,10.1981916,55.352726000000004,116.494583,2804
28CAMINO6650,T01,AL_07,84.0014572 5.42751789 68.4079742 101.161339 3448 ,L_Area_45,84.0014572,5.42751789,68.40797420000001,101.161339,3448
28CAMINO6650,T01,AL_07,81.2604904 5.61206627 63.6283951 98.2498322 3637 ,L_Area_47l,81.26049040000001,5.61206627,63.6283951,98.2498322,3637
28CAMINO6650,T01,AL_07,79.4552383 5.43819332 63.7133789 96.2394028 3633 ,L_Area_posterior_47r,79.45523829999999,5.43819332,63.7133789,96.2394028,3633
28CAMINO6650,T01,AL_07,71.0741425 4.39812136 59.3913422 86.6361008 3445 ,L_Area__IFSa,71.07414250000001,4.39812136,59.391342200000004,86.6361008,3445
28CAMINO6650,T01,AL_07,82.0697937 8.05992317 55.8180962 107.91774 1400 ,L_Area_IFSp,82.0697937,8.05992317,55.81809620000001,107.91774,1400
28CAMINO6650,T01,AL_07,72.7164993 7.09922266 53.0163956 96.1887512 532 ,L_Area_IFJa,72.7164993,7.09922266,53.0163956,96.1887512,532
28CAMINO6650,T01,AL_07,56.1438293 5.19655371 45.1713181 72.1410522 609 ,L_Area_IFJp,56.14382929999999,5.19655371,45.1713181,72.1410522,609
28CAMINO6650,T01,AL_07,85.3313828 5.55636835 67.6981964 103.271988 3188 ,L_Area_9_anterior,85.3313828,5.55636835,67.6981964,103.27198800000001,3188
28CAMINO6650,T01,AL_07,82.6064453 6.26053762 64.4317856 102.868919 3145 ,L_Area_9_Posterior,82.6064453,6.26053762,64.4317856,102.86891899999999,3145
28CAMINO6650,T01,AL_07,67.9336624 7.56987953 50.120945 93.7114716 4435 ,L_Area_8Ad,67.9336624,7.56987953,50.120945,93.7114716,4435
28CAMINO6650,T01,AL_07,77.6669922 5.68697357 61.4750214 95.6054382 4073 ,L_Area_9-46d,77.6669922,5.68697357,61.4750214,95.6054382,4073
28CAMINO6650,T01,AL_07,81.3723984 5.16657114 67.4150314 98.2939987 3712 ,L_Area_anterior_9-46v,81.37239840000001,5.16657114,67.4150314,98.2939987,3712
28CAMINO6650,T01,AL_07,77.4270172 5.03545094 62.7456322 93.0691681 3912 ,L_Area_46,77.42701720000001,5.03545094,62.7456322,93.0691681,3912
28CAMINO6650,T01,AL_07,76.3299942 5.49823046 61.2949409 94.6527176 2545 ,L_Area_posterior_9-46v,76.3299942,5.49823046,61.2949409,94.6527176,2545
28CAMINO6650,T01,AL_07,64.1100769 7.87617493 45.4562759 88.3734207 2787 ,L_Area_8C,64.1100769,7.87617493,45.456275899999994,88.37342070000001,2787
