SUBID,TCK,noise,ses
05CAMINO6516,L_Area_9_Posterior,120.741,T01
05CAMINO6516,L_Area_8Ad,124.136,T01
05CAMINO6516,L_Area_9-46d,127.023,T01
05CAMINO6516,L_Area_anterior_9-46v,130.643,T01
05CAMINO6516,L_Area_46,111.836,T01
05CAMINO6516,L_Area_posterior_9-46v,120.584,T01
05CAMINO6516,L_Area_8C,121.708,T01
05CAMINO6516,L_Area_8Av,111.844,T01
05CAMINO6516,L_Inferior_6-8_Transitional_Area,120.522,T01
05CAMINO6516,L_Superior_6-8_Transitional_Area,121.293,T01
05CAMINO6516,L_Superior_Frontal_Language_Area,117.236,T01
05CAMINO6516,L_Area_8B_Lateral,112.702,T01
05CAMINO6516,R_RetroSplenial_Complex,132.775,T01
05CAMINO6516,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,133.547,T01
05CAMINO6516,R_Entorhinal_Cortex,143.109,T01
05CAMINO6516,ctx_rh_G_and_S_cingul-Ant,139.802,T01
05CAMINO6516,Right-MammillaryBody,151.473,T01
05CAMINO6516,Right-Basal-nucleus_AND_Right-Lateral-nucleus,144.431,T01
05CAMINO6516,R_Area_TG_dorsal,169.918,T01
05CAMINO6516,R_Area_8BM,130.48,T01
05CAMINO6516,R_Area_9_Middle,128.35,T01
05CAMINO6516,R_Area_10r,141.849,T01
05CAMINO6516,R_Area_10v,143.693,T01
05CAMINO6516,R_Area_25,147.704,T01
05CAMINO6516,R_Area_p32,141.442,T01
05CAMINO6516,R_Area_s32,141.058,T01
05CAMINO6516,R_Area_10d,134.926,T01
05CAMINO6516,R_Area_posterior_10p,136.587,T01
05CAMINO6516,R_Area_anterior_10p,140.879,T01
05CAMINO6516,R_Polar_10p,140.92,T01
05CAMINO6516,R_Area_11l,143.536,T01
05CAMINO6516,R_Area_anterior_47r,136.933,T01
05CAMINO6516,R_Area_47m,140.916,T01
05CAMINO6516,R_Area_47s,143.523,T01
05CAMINO6516,R_Area_13l,142.408,T01
05CAMINO6516,R_Orbital_Frontal_Complex,146.007,T01
05CAMINO6516,R_posterior_OFC_Complex,143.44,T01
05CAMINO6516,R_Area_44,135.103,T01
05CAMINO6516,R_Area_45,135.305,T01
05CAMINO6516,R_Area_47l,140.113,T01
05CAMINO6516,R_Area_posterior_47r,136.954,T01
05CAMINO6516,R_Area__IFSa,136.137,T01
05CAMINO6516,R_Area_IFSp,133.073,T01
05CAMINO6516,R_Area_IFJa,131.707,T01
05CAMINO6516,R_Area_IFJp,131.746,T01
05CAMINO6516,R_Area_9_anterior,126.493,T01
05CAMINO6516,R_Area_9_Posterior,123.124,T01
05CAMINO6516,R_Area_8Ad,128.043,T01
05CAMINO6516,R_Area_9-46d,128.221,T01
05CAMINO6516,R_Area_anterior_9-46v,128.188,T01
05CAMINO6516,R_Area_46,123.317,T01
05CAMINO6516,R_Area_posterior_9-46v,122.647,T01
05CAMINO6516,R_Area_8C,128.025,T01
05CAMINO6516,R_Area_8Av,119.36,T01
05CAMINO6516,R_Inferior_6-8_Transitional_Area,123.507,T01
05CAMINO6516,R_Superior_6-8_Transitional_Area,121.472,T01
05CAMINO6516,R_Superior_Frontal_Language_Area,120.541,T01
05CAMINO6516,R_Area_8B_Lateral,115.355,T01
06CAMINO3954,L_RetroSplenial_Complex,143.751,T01
06CAMINO3954,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,143.867,T01
06CAMINO3954,L_Entorhinal_Cortex,128.667,T01
06CAMINO3954,ctx_lh_G_and_S_cingul-Ant,147.998,T01
06CAMINO3954,Left-MammillaryBody,153.602,T01
06CAMINO3954,Left-Basal-nucleus_AND_Left-Lateral-nucleus,137.02,T01
06CAMINO3954,L_Area_TG_dorsal,101.915,T01
06CAMINO3954,L_Area_8BM,146.322,T01
06CAMINO3954,L_Area_9_Middle,153.093,T01
06CAMINO3954,L_Area_10r,152.729,T01
06CAMINO3954,L_Area_10v,134.98,T01
06CAMINO3954,L_Area_25,135.905,T01
06CAMINO3954,L_Area_p32,154.205,T01
06CAMINO3954,L_Area_s32,134.93,T01
06CAMINO3954,L_Area_10d,154.692,T01
06CAMINO3954,L_Area_posterior_10p,170.066,T01
06CAMINO3954,L_Area_anterior_10p,216.773,T01
06CAMINO3954,L_Polar_10p,178.078,T01
06CAMINO3954,L_Area_11l,263.784,T01
06CAMINO3954,L_Area_anterior_47r,240.508,T01
06CAMINO3954,L_Area_47m,190.948,T01
06CAMINO3954,L_Area_47s,143.564,T01
06CAMINO3954,L_Area_13l,134.025,T01
06CAMINO3954,L_Orbital_Frontal_Complex,105.054,T01
06CAMINO3954,L_posterior_OFC_Complex,128.863,T01
06CAMINO3954,L_Area_44,148.193,T01
06CAMINO3954,L_Area_45,154.281,T01
06CAMINO3954,L_Area_47l,162.993,T01
06CAMINO3954,L_Area_posterior_47r,195.211,T01
06CAMINO3954,L_Area__IFSa,151.932,T01
06CAMINO3954,L_Area_IFSp,148.171,T01
06CAMINO3954,L_Area_IFJa,145.193,T01
06CAMINO3954,L_Area_IFJp,142.515,T01
06CAMINO3954,L_Area_9_anterior,150.432,T01
06CAMINO3954,L_Area_9_Posterior,148.794,T01
06CAMINO3954,L_Area_8Ad,145.822,T01
06CAMINO3954,L_Area_9-46d,150.199,T01
06CAMINO3954,L_Area_anterior_9-46v,153.772,T01
06CAMINO3954,L_Area_46,149.48,T01
06CAMINO3954,L_Area_posterior_9-46v,147.522,T01
06CAMINO3954,L_Area_8C,143.656,T01
06CAMINO3954,L_Area_8Av,145.509,T01
06CAMINO3954,L_Inferior_6-8_Transitional_Area,141.758,T01
06CAMINO3954,L_Superior_6-8_Transitional_Area,143.466,T01
06CAMINO3954,L_Superior_Frontal_Language_Area,141.962,T01
06CAMINO3954,L_Area_8B_Lateral,146.938,T01
06CAMINO3954,R_RetroSplenial_Complex,148.993,T01
06CAMINO3954,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,147.842,T01
06CAMINO3954,R_Entorhinal_Cortex,127.381,T01
06CAMINO3954,ctx_rh_G_and_S_cingul-Ant,154.075,T01
06CAMINO3954,Right-MammillaryBody,155.568,T01
06CAMINO3954,Right-Basal-nucleus_AND_Right-Lateral-nucleus,138.884,T01
06CAMINO3954,R_Area_TG_dorsal,102.075,T01
06CAMINO3954,R_Area_8BM,148.537,T01
06CAMINO3954,R_Area_9_Middle,156.179,T01
06CAMINO3954,R_Area_10r,154.32,T01
06CAMINO3954,R_Area_10v,134.327,T01
06CAMINO3954,R_Area_25,134.829,T01
06CAMINO3954,R_Area_p32,157.019,T01
06CAMINO3954,R_Area_s32,140.15,T01
06CAMINO3954,R_Area_10d,149.01,T01
06CAMINO3954,R_Area_posterior_10p,157.106,T01
06CAMINO3954,R_Area_anterior_10p,169.489,T01
06CAMINO3954,R_Polar_10p,132.234,T01
06CAMINO3954,R_Area_11l,222.612,T01
06CAMINO3954,R_Area_anterior_47r,202.999,T01
06CAMINO3954,R_Area_47m,205.903,T01
06CAMINO3954,R_Area_47s,149.472,T01
06CAMINO3954,R_Area_13l,141.648,T01
06CAMINO3954,R_Orbital_Frontal_Complex,107.659,T01
06CAMINO3954,R_posterior_OFC_Complex,126.475,T01
06CAMINO3954,R_Area_44,151.538,T01
06CAMINO3954,R_Area_45,157.808,T01
06CAMINO3954,R_Area_47l,194.331,T01
06CAMINO3954,R_Area_posterior_47r,175.365,T01
06CAMINO3954,R_Area__IFSa,149.996,T01
06CAMINO3954,R_Area_IFSp,149.578,T01
06CAMINO3954,R_Area_IFJa,149.739,T01
06CAMINO3954,R_Area_IFJp,146.392,T01
06CAMINO3954,R_Area_9_anterior,152.791,T01
06CAMINO3954,R_Area_9_Posterior,150.587,T01
06CAMINO3954,R_Area_8Ad,146.216,T01
06CAMINO3954,R_Area_9-46d,151.667,T01
06CAMINO3954,R_Area_anterior_9-46v,148.9,T01
06CAMINO3954,R_Area_46,148.968,T01
06CAMINO3954,R_Area_posterior_9-46v,150.515,T01
06CAMINO3954,R_Area_8C,146.527,T01
06CAMINO3954,R_Area_8Av,148.317,T01
06CAMINO3954,R_Inferior_6-8_Transitional_Area,144.673,T01
06CAMINO3954,R_Superior_6-8_Transitional_Area,145.081,T01
06CAMINO3954,R_Superior_Frontal_Language_Area,144.701,T01
06CAMINO3954,R_Area_8B_Lateral,148.669,T01
07CAMINO6124,L_RetroSplenial_Complex,133.878,T01
07CAMINO6124,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,132.86,T01
07CAMINO6124,L_Entorhinal_Cortex,139.448,T01
07CAMINO6124,ctx_lh_G_and_S_cingul-Ant,137.518,T01
07CAMINO6124,Left-MammillaryBody,185.077,T01
07CAMINO6124,Left-Basal-nucleus_AND_Left-Lateral-nucleus,159,T01
07CAMINO6124,L_Area_TG_dorsal,152.214,T01
07CAMINO6124,L_Area_8BM,132.956,T01
07CAMINO6124,L_Area_9_Middle,136.304,T01
07CAMINO6124,L_Area_10r,145.806,T01
07CAMINO6124,L_Area_10v,144.093,T01
07CAMINO6124,L_Area_25,147.269,T01
07CAMINO6124,L_Area_p32,144.938,T01
07CAMINO6124,L_Area_s32,150.462,T01
07CAMINO6124,L_Area_10d,140.224,T01
07CAMINO6124,L_Area_posterior_10p,140.531,T01
07CAMINO6124,L_Area_anterior_10p,142.699,T01
07CAMINO6124,L_Polar_10p,140.242,T01
07CAMINO6124,L_Area_11l,140.216,T01
07CAMINO6124,L_Area_anterior_47r,136.686,T01
07CAMINO6124,L_Area_47m,143.086,T01
07CAMINO6124,L_Area_47s,148.04,T01
07CAMINO6124,L_Area_13l,143.259,T01
07CAMINO6124,L_Orbital_Frontal_Complex,141.31,T01
07CAMINO6124,L_posterior_OFC_Complex,149.739,T01
07CAMINO6124,L_Area_44,139.185,T01
07CAMINO6124,L_Area_45,137.414,T01
07CAMINO6124,L_Area_47l,142.175,T01
07CAMINO6124,L_Area_posterior_47r,139.357,T01
07CAMINO6124,L_Area__IFSa,137.156,T01
07CAMINO6124,L_Area_IFSp,136.548,T01
07CAMINO6124,L_Area_IFJa,136.441,T01
07CAMINO6124,L_Area_IFJp,133.639,T01
07CAMINO6124,L_Area_9_anterior,136.236,T01
07CAMINO6124,L_Area_9_Posterior,135.908,T01
07CAMINO6124,L_Area_8Ad,134.126,T01
07CAMINO6124,L_Area_9-46d,134.391,T01
07CAMINO6124,L_Area_anterior_9-46v,133.445,T01
07CAMINO6124,L_Area_46,132.024,T01
07CAMINO6124,L_Area_posterior_9-46v,132.825,T01
07CAMINO6124,L_Area_8C,134.215,T01
07CAMINO6124,L_Area_8Av,131.914,T01
07CAMINO6124,L_Inferior_6-8_Transitional_Area,135.224,T01
07CAMINO6124,L_Superior_6-8_Transitional_Area,136.013,T01
07CAMINO6124,L_Superior_Frontal_Language_Area,136.524,T01
07CAMINO6124,L_Area_8B_Lateral,137.075,T01
07CAMINO6124,R_RetroSplenial_Complex,138.621,T01
07CAMINO6124,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,136.372,T01
07CAMINO6124,R_Entorhinal_Cortex,149.558,T01
07CAMINO6124,ctx_rh_G_and_S_cingul-Ant,140.789,T01
07CAMINO6124,Right-MammillaryBody,190.328,T01
07CAMINO6124,Right-Basal-nucleus_AND_Right-Lateral-nucleus,156.777,T01
07CAMINO6124,R_Area_TG_dorsal,150.462,T01
07CAMINO6124,R_Area_8BM,134.629,T01
07CAMINO6124,R_Area_9_Middle,139.105,T01
07CAMINO6124,R_Area_10r,150.256,T01
07CAMINO6124,R_Area_10v,148.182,T01
07CAMINO6124,R_Area_25,155.321,T01
07CAMINO6124,R_Area_p32,146.175,T01
07CAMINO6124,R_Area_s32,142.472,T01
07CAMINO6124,R_Area_10d,142.839,T01
07CAMINO6124,R_Area_posterior_10p,141.315,T01
07CAMINO6124,R_Area_anterior_10p,145.23,T01
07CAMINO6124,R_Polar_10p,144.489,T01
07CAMINO6124,R_Area_11l,143.964,T01
07CAMINO6124,R_Area_anterior_47r,141.49,T01
07CAMINO6124,R_Area_47m,149.862,T01
07CAMINO6124,R_Area_47s,148.923,T01
07CAMINO6124,R_Area_13l,142.047,T01
07CAMINO6124,R_Orbital_Frontal_Complex,145.972,T01
07CAMINO6124,R_posterior_OFC_Complex,162.93,T01
07CAMINO6124,R_Area_44,138.784,T01
07CAMINO6124,R_Area_45,141.455,T01
07CAMINO6124,R_Area_47l,145.192,T01
07CAMINO6124,R_Area_posterior_47r,144.465,T01
07CAMINO6124,R_Area__IFSa,142.07,T01
07CAMINO6124,R_Area_IFSp,138.532,T01
07CAMINO6124,R_Area_IFJa,138.476,T01
07CAMINO6124,R_Area_IFJp,134.416,T01
07CAMINO6124,R_Area_9_anterior,139.863,T01
07CAMINO6124,R_Area_9_Posterior,137.963,T01
07CAMINO6124,R_Area_8Ad,135.017,T01
07CAMINO6124,R_Area_9-46d,137.25,T01
07CAMINO6124,R_Area_anterior_9-46v,139.716,T01
07CAMINO6124,R_Area_46,135.045,T01
07CAMINO6124,R_Area_posterior_9-46v,133.226,T01
07CAMINO6124,R_Area_8C,134.966,T01
07CAMINO6124,R_Area_8Av,134.635,T01
07CAMINO6124,R_Inferior_6-8_Transitional_Area,137.292,T01
07CAMINO6124,R_Superior_6-8_Transitional_Area,138.839,T01
07CAMINO6124,R_Superior_Frontal_Language_Area,136.445,T01
07CAMINO6124,R_Area_8B_Lateral,136.767,T01
07CAMINO6124,L_RetroSplenial_Complex,141.226,T02
07CAMINO6124,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,139.755,T02
07CAMINO6124,L_Entorhinal_Cortex,148.751,T02
07CAMINO6124,ctx_lh_G_and_S_cingul-Ant,144.818,T02
07CAMINO6124,Left-MammillaryBody,199.226,T02
07CAMINO6124,Left-Basal-nucleus_AND_Left-Lateral-nucleus,173.919,T02
07CAMINO6124,L_Area_TG_dorsal,162.126,T02
07CAMINO6124,L_Area_8BM,137.924,T02
07CAMINO6124,L_Area_9_Middle,140.837,T02
07CAMINO6124,L_Area_10r,157.767,T02
07CAMINO6124,L_Area_10v,152.431,T02
07CAMINO6124,L_Area_25,165.128,T02
07CAMINO6124,L_Area_p32,156.419,T02
07CAMINO6124,L_Area_s32,163.042,T02
07CAMINO6124,L_Area_10d,147.013,T02
07CAMINO6124,L_Area_posterior_10p,149.789,T02
07CAMINO6124,L_Area_anterior_10p,153.014,T02
07CAMINO6124,L_Polar_10p,149.399,T02
07CAMINO6124,L_Area_11l,147.935,T02
07CAMINO6124,L_Area_anterior_47r,145.22,T02
07CAMINO6124,L_Area_47m,152.659,T02
07CAMINO6124,L_Area_47s,151.203,T02
07CAMINO6124,L_Area_13l,156.065,T02
07CAMINO6124,L_Orbital_Frontal_Complex,153.45,T02
07CAMINO6124,L_posterior_OFC_Complex,167.154,T02
07CAMINO6124,L_Area_44,142.412,T02
07CAMINO6124,L_Area_45,145.766,T02
07CAMINO6124,L_Area_47l,150.103,T02
07CAMINO6124,L_Area_posterior_47r,149.072,T02
07CAMINO6124,L_Area__IFSa,143.368,T02
07CAMINO6124,L_Area_IFSp,142.63,T02
07CAMINO6124,L_Area_IFJa,139.2,T02
07CAMINO6124,L_Area_IFJp,140.888,T02
07CAMINO6124,L_Area_9_anterior,141.188,T02
07CAMINO6124,L_Area_9_Posterior,139.741,T02
07CAMINO6124,L_Area_8Ad,137.2,T02
07CAMINO6124,L_Area_9-46d,140.478,T02
07CAMINO6124,L_Area_anterior_9-46v,141.996,T02
07CAMINO6124,L_Area_46,138.422,T02
07CAMINO6124,L_Area_posterior_9-46v,137.895,T02
07CAMINO6124,L_Area_8C,135.912,T02
07CAMINO6124,L_Area_8Av,136.479,T02
07CAMINO6124,L_Inferior_6-8_Transitional_Area,139.627,T02
07CAMINO6124,L_Superior_6-8_Transitional_Area,140.034,T02
07CAMINO6124,L_Superior_Frontal_Language_Area,139.341,T02
07CAMINO6124,L_Area_8B_Lateral,141.31,T02
07CAMINO6124,R_RetroSplenial_Complex,136.215,T02
07CAMINO6124,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,135.21,T02
07CAMINO6124,ctx_rh_G_and_S_cingul-Ant,138.724,T02
07CAMINO6124,Right-MammillaryBody,163.094,T02
07CAMINO6124,Right-Basal-nucleus_AND_Right-Lateral-nucleus,150.345,T02
07CAMINO6124,R_Area_TG_dorsal,146.753,T02
07CAMINO6124,R_Area_8BM,135.542,T02
07CAMINO6124,R_Area_9_Middle,137.92,T02
07CAMINO6124,R_Area_10r,144.043,T02
07CAMINO6124,R_Area_10v,145.29,T02
07CAMINO6124,R_Area_25,150.746,T02
07CAMINO6124,R_Area_p32,142.916,T02
07CAMINO6124,R_Area_s32,141.091,T02
07CAMINO6124,R_Area_10d,139.579,T02
07CAMINO6124,R_Area_posterior_10p,139.594,T02
07CAMINO6124,R_Area_anterior_10p,140.23,T02
07CAMINO6124,R_Polar_10p,139.57,T02
07CAMINO6124,R_Area_11l,138.523,T02
07CAMINO6124,R_Area_anterior_47r,135.347,T02
07CAMINO6124,R_Area_47m,144.787,T02
07CAMINO6124,R_Area_47s,147.311,T02
07CAMINO6124,R_Area_13l,141.811,T02
07CAMINO6124,R_Orbital_Frontal_Complex,143.126,T02
07CAMINO6124,R_posterior_OFC_Complex,160.138,T02
07CAMINO6124,R_Area_44,138.92,T02
07CAMINO6124,R_Area_45,137.952,T02
07CAMINO6124,R_Area_47l,139.054,T02
07CAMINO6124,R_Area_posterior_47r,138.788,T02
07CAMINO6124,R_Area__IFSa,139.167,T02
07CAMINO6124,R_Area_IFSp,139.428,T02
07CAMINO6124,R_Area_IFJa,140.105,T02
07CAMINO6124,R_Area_IFJp,138.034,T02
07CAMINO6124,R_Area_9_anterior,138.743,T02
07CAMINO6124,R_Area_9_Posterior,137.447,T02
07CAMINO6124,R_Area_8Ad,136.389,T02
07CAMINO6124,R_Area_9-46d,137.051,T02
07CAMINO6124,R_Area_anterior_9-46v,137.392,T02
07CAMINO6124,R_Area_46,134.613,T02
07CAMINO6124,R_Area_posterior_9-46v,132.248,T02
07CAMINO6124,R_Area_8C,135.649,T02
07CAMINO6124,R_Area_8Av,134.254,T02
07CAMINO6124,R_Inferior_6-8_Transitional_Area,136.463,T02
07CAMINO6124,R_Superior_6-8_Transitional_Area,138.09,T02
07CAMINO6124,R_Superior_Frontal_Language_Area,137.487,T02
07CAMINO6124,R_Area_8B_Lateral,138.631,T02
08CAMINO4391,L_RetroSplenial_Complex,133.416,T01
08CAMINO4391,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,136.241,T01
08CAMINO4391,ctx_lh_G_and_S_cingul-Ant,137.535,T01
08CAMINO4391,Left-MammillaryBody,133.392,T01
08CAMINO4391,Left-Basal-nucleus_AND_Left-Lateral-nucleus,143.147,T01
08CAMINO4391,L_Area_TG_dorsal,156.275,T01
08CAMINO4391,L_Area_8BM,123.347,T01
08CAMINO4391,L_Area_9_Middle,126.682,T01
08CAMINO4391,L_Area_10r,141.091,T01
08CAMINO4391,L_Area_10v,142.192,T01
08CAMINO4391,L_Area_25,140.345,T01
08CAMINO4391,L_Area_p32,139.472,T01
08CAMINO4391,L_Area_s32,140.041,T01
08CAMINO4391,L_Area_10d,128.303,T01
08CAMINO4391,L_Area_posterior_10p,126.829,T01
08CAMINO4391,L_Area_anterior_10p,134.449,T01
08CAMINO4391,L_Polar_10p,143.361,T01
08CAMINO4391,L_Area_11l,142.528,T01
08CAMINO4391,L_Area_anterior_47r,127.663,T01
08CAMINO4391,L_Area_47m,140.486,T01
08CAMINO4391,L_Area_47s,144.989,T01
08CAMINO4391,L_Area_13l,143.006,T01
08CAMINO4391,L_Orbital_Frontal_Complex,141.956,T01
08CAMINO4391,L_posterior_OFC_Complex,141.293,T01
08CAMINO4391,L_Area_44,130.924,T01
08CAMINO4391,L_Area_45,126.633,T01
08CAMINO4391,L_Area_47l,135.981,T01
08CAMINO4391,L_Area_posterior_47r,124.898,T01
08CAMINO4391,L_Area__IFSa,126.985,T01
08CAMINO4391,L_Area_IFSp,122.544,T01
08CAMINO4391,L_Area_IFJa,130.933,T01
08CAMINO4391,L_Area_IFJp,135.457,T01
08CAMINO4391,L_Area_8Ad,111.37,T01
08CAMINO4391,L_Area_9-46d,108.611,T01
08CAMINO4391,L_Area_anterior_9-46v,108.603,T01
08CAMINO4391,L_Area_posterior_9-46v,112.367,T01
08CAMINO4391,L_Area_8C,107.58,T01
08CAMINO4391,L_Inferior_6-8_Transitional_Area,96.3477,T01
08CAMINO4391,L_Superior_Frontal_Language_Area,100.347,T01
08CAMINO4391,R_RetroSplenial_Complex,136.681,T01
08CAMINO4391,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,137.739,T01
08CAMINO4391,ctx_rh_G_and_S_cingul-Ant,144.828,T01
08CAMINO4391,Right-Basal-nucleus_AND_Right-Lateral-nucleus,136.982,T01
08CAMINO4391,R_Area_TG_dorsal,146.524,T01
08CAMINO4391,R_Area_8BM,121.422,T01
08CAMINO4391,R_Area_9_Middle,133.028,T01
08CAMINO4391,R_Area_10r,147.935,T01
08CAMINO4391,R_Area_10v,145.63,T01
08CAMINO4391,R_Area_25,145.957,T01
08CAMINO4391,R_Area_p32,145.587,T01
08CAMINO4391,R_Area_s32,141.3,T01
08CAMINO4391,R_Area_10d,129.885,T01
08CAMINO4391,R_Area_posterior_10p,140.024,T01
08CAMINO4391,R_Area_anterior_10p,146.499,T01
08CAMINO4391,R_Polar_10p,147.037,T01
08CAMINO4391,R_Area_11l,149.242,T01
08CAMINO4391,R_Area_anterior_47r,145.245,T01
08CAMINO4391,R_Area_47m,143.57,T01
08CAMINO4391,R_Area_47s,144.278,T01
08CAMINO4391,R_Area_13l,146.325,T01
08CAMINO4391,R_Orbital_Frontal_Complex,152.942,T01
08CAMINO4391,R_posterior_OFC_Complex,153.08,T01
08CAMINO4391,R_Area_44,135.716,T01
08CAMINO4391,R_Area_45,139.515,T01
08CAMINO4391,R_Area_47l,145.398,T01
08CAMINO4391,R_Area_posterior_47r,145.556,T01
08CAMINO4391,R_Area__IFSa,141.911,T01
08CAMINO4391,R_Area_IFSp,133.365,T01
08CAMINO4391,R_Area_IFJa,132.479,T01
08CAMINO4391,R_Area_IFJp,134.893,T01
08CAMINO4391,R_Area_9_anterior,121.056,T01
08CAMINO4391,R_Area_9_Posterior,123.207,T01
08CAMINO4391,R_Area_8Ad,126.719,T01
08CAMINO4391,R_Area_9-46d,129.14,T01
08CAMINO4391,R_Area_anterior_9-46v,133.115,T01
08CAMINO4391,R_Area_46,117.117,T01
08CAMINO4391,R_Area_posterior_9-46v,117.399,T01
08CAMINO4391,R_Area_8C,121.742,T01
08CAMINO4391,R_Area_8Av,107.527,T01
08CAMINO4391,R_Inferior_6-8_Transitional_Area,118.098,T01
08CAMINO4391,R_Superior_6-8_Transitional_Area,111.605,T01
10CAMINO3096,L_RetroSplenial_Complex,138.35,T01
10CAMINO3096,ctx_lh_G_cingul-Post-dorsal_AND_ctx_lh_G_cingul-Post-ventral,138.433,T01
10CAMINO3096,L_Entorhinal_Cortex,140.106,T01
10CAMINO3096,ctx_lh_G_and_S_cingul-Ant,139.416,T01
10CAMINO3096,Left-MammillaryBody,145.52,T01
10CAMINO3096,Left-Basal-nucleus_AND_Left-Lateral-nucleus,143.042,T01
10CAMINO3096,L_Area_TG_dorsal,145.117,T01
10CAMINO3096,L_Area_8BM,139.041,T01
10CAMINO3096,L_Area_9_Middle,137.725,T01
10CAMINO3096,L_Area_10r,139.364,T01
10CAMINO3096,L_Area_10v,138.531,T01
10CAMINO3096,L_Area_25,142.753,T01
10CAMINO3096,L_Area_p32,138.917,T01
10CAMINO3096,L_Area_s32,139.868,T01
10CAMINO3096,L_Area_10d,137.305,T01
10CAMINO3096,L_Area_posterior_10p,136.98,T01
10CAMINO3096,L_Area_anterior_10p,137.557,T01
10CAMINO3096,L_Polar_10p,135.678,T01
10CAMINO3096,L_Area_11l,141.347,T01
10CAMINO3096,L_Area_anterior_47r,137.121,T01
10CAMINO3096,L_Area_47m,141.271,T01
10CAMINO3096,L_Area_47s,143.734,T01
10CAMINO3096,L_Area_13l,142.219,T01
10CAMINO3096,L_Orbital_Frontal_Complex,141.745,T01
10CAMINO3096,L_posterior_OFC_Complex,142.102,T01
10CAMINO3096,L_Area_44,136.711,T01
10CAMINO3096,L_Area_45,136.468,T01
10CAMINO3096,L_Area_47l,139.668,T01
10CAMINO3096,L_Area_posterior_47r,136.936,T01
10CAMINO3096,L_Area__IFSa,135.694,T01
10CAMINO3096,L_Area_IFSp,135.32,T01
10CAMINO3096,L_Area_IFJa,135.675,T01
10CAMINO3096,L_Area_IFJp,137.35,T01
10CAMINO3096,L_Area_9_anterior,137.254,T01
10CAMINO3096,L_Area_9_Posterior,136.133,T01
10CAMINO3096,L_Area_8Ad,138.437,T01
10CAMINO3096,L_Area_9-46d,135.326,T01
10CAMINO3096,L_Area_anterior_9-46v,132.491,T01
10CAMINO3096,L_Area_46,129.995,T01
10CAMINO3096,L_Area_posterior_9-46v,133.106,T01
10CAMINO3096,L_Area_8C,135.848,T01
10CAMINO3096,L_Area_8Av,132.327,T01
10CAMINO3096,L_Inferior_6-8_Transitional_Area,137.112,T01
10CAMINO3096,L_Superior_6-8_Transitional_Area,136.648,T01
10CAMINO3096,L_Superior_Frontal_Language_Area,135.415,T01
10CAMINO3096,L_Area_8B_Lateral,131.24,T01
10CAMINO3096,R_RetroSplenial_Complex,138.158,T01
10CAMINO3096,ctx_rh_G_cingul-Post-dorsal_AND_ctx_rh_G_cingul-Post-ventral,138.256,T01
10CAMINO3096,R_Entorhinal_Cortex,139.703,T01
10CAMINO3096,ctx_rh_G_and_S_cingul-Ant,139.483,T01
10CAMINO3096,Right-MammillaryBody,144.826,T01
10CAMINO3096,Right-Basal-nucleus_AND_Right-Lateral-nucleus,144.36,T01
10CAMINO3096,R_Area_TG_dorsal,141.914,T01
10CAMINO3096,R_Area_8BM,139.721,T01
10CAMINO3096,R_Area_9_Middle,139.972,T01
10CAMINO3096,R_Area_10r,139.589,T01
10CAMINO3096,R_Area_10v,140.571,T01
10CAMINO3096,R_Area_25,144.714,T01
10CAMINO3096,R_Area_p32,139.42,T01
10CAMINO3096,R_Area_s32,144.01,T01
10CAMINO3096,R_Area_10d,136.186,T01
10CAMINO3096,R_Area_posterior_10p,136.864,T01
10CAMINO3096,R_Area_anterior_10p,135.897,T01
10CAMINO3096,R_Polar_10p,136.744,T01
10CAMINO3096,R_Area_11l,140.92,T01
10CAMINO3096,R_Area_anterior_47r,136.88,T01
10CAMINO3096,R_Area_47m,140.391,T01
10CAMINO3096,R_Area_47s,141.116,T01
10CAMINO3096,R_Area_13l,141.154,T01
10CAMINO3096,R_Orbital_Frontal_Complex,143.565,T01
10CAMINO3096,R_posterior_OFC_Complex,144.715,T01
10CAMINO3096,R_Area_44,137.962,T01
10CAMINO3096,R_Area_45,137.995,T01
10CAMINO3096,R_Area_47l,139.793,T01
10CAMINO3096,R_Area_posterior_47r,137.103,T01
10CAMINO3096,R_Area__IFSa,137.83,T01
10CAMINO3096,R_Area_IFSp,137.7,T01
10CAMINO3096,R_Area_IFJa,138.579,T01
10CAMINO3096,R_Area_IFJp,137.852,T01
10CAMINO3096,R_Area_9_anterior,137.774,T01
10CAMINO3096,R_Area_9_Posterior,138.068,T01
10CAMINO3096,R_Area_8Ad,138.938,T01
10CAMINO3096,R_Area_9-46d,138.513,T01
10CAMINO3096,R_Area_anterior_9-46v,136.206,T01
