SUBID,TCK,corr,btw,analysis,SUBID2
S034,R_Area_IFJa,0.9703816599520848,T01vsT02,AL_07,
S033,R_Area_IFJa,0.988521365819487,T01vsT02,AL_07,
S032,R_Area_IFJa,0.9695297254346609,T01vsT02,AL_07,
S031,R_Area_IFJa,0.9360848323390897,T01vsT02,AL_07,
TOT7729F,R_Area_IFJa,0.953492568746783,T01vsT02,AL_07,
S029,R_Area_IFJa,0.9799351628772563,T01vsT02,AL_07,
S028,R_Area_IFJa,0.7544024849709984,T01vsT02,AL_07,
S027,R_Area_IFJa,0.9329658843822382,T01vsT02,AL_07,
S025,R_Area_IFJa,0.8465867248806005,T01vsT02,AL_07,
S024,R_Area_IFJa,0.9843205624763329,T01vsT02,AL_07,
S023,R_Area_IFJa,0.9982301439356589,T01vsT02,AL_07,
S022,R_Area_IFJa,0.8998736077457911,T01vsT02,AL_07,
S021,R_Area_IFJa,0.8301038231586146,T01vsT02,AL_07,
S020,R_Area_IFJa,0.925695811357488,T01vsT02,AL_07,
S018,R_Area_IFJa,0.9772913500997525,T01vsT02,AL_07,
S017,R_Area_IFJa,0.9811123308635962,T01vsT02,AL_07,
S016,R_Area_IFJa,0.9771464301488819,T01vsT02,AL_07,
26CAMINO3920,R_Area_IFJa,0.9803646181369211,T01vsT02,AL_07,
41TPEF4693,R_Area_IFJa,0.9629357454831889,T01vsT02,AL_07,
07CAMINO6124,R_Area_IFJa,0.9955444008789656,T01vsT02,AL_07,
S038,R_Area_IFJp,0.7434037413710511,T01vsT02,AL_07,
S037,R_Area_IFJp,0.9906181198209009,T01vsT02,AL_07,
S036,R_Area_IFJp,0.7169629688798107,T01vsT02,AL_07,
S035,R_Area_IFJp,0.953891562925327,T01vsT02,AL_07,
S034,R_Area_IFJp,0.9309880570448031,T01vsT02,AL_07,
S033,R_Area_IFJp,0.9713211800015596,T01vsT02,AL_07,
S032,R_Area_IFJp,0.9952730053444283,T01vsT02,AL_07,
S031,R_Area_IFJp,0.9913613255697747,T01vsT02,AL_07,
TOT7729F,R_Area_IFJp,0.9437794311815875,T01vsT02,AL_07,
S029,R_Area_IFJp,0.9421251422449718,T01vsT02,AL_07,
S028,R_Area_IFJp,0.9861890855341572,T01vsT02,AL_07,
S027,R_Area_IFJp,0.9903969407117728,T01vsT02,AL_07,
S025,R_Area_IFJp,0.9883927165515053,T01vsT02,AL_07,
S024,R_Area_IFJp,0.9573063826717854,T01vsT02,AL_07,
S023,R_Area_IFJp,0.9989936781306418,T01vsT02,AL_07,
S022,R_Area_IFJp,0.9004847817796799,T01vsT02,AL_07,
S021,R_Area_IFJp,0.97601424533532,T01vsT02,AL_07,
S020,R_Area_IFJp,0.9352929102069104,T01vsT02,AL_07,
S018,R_Area_IFJp,0.8719951616504976,T01vsT02,AL_07,
S017,R_Area_IFJp,0.9732621795697483,T01vsT02,AL_07,
S016,R_Area_IFJp,0.9536178389702293,T01vsT02,AL_07,
26CAMINO3920,R_Area_IFJp,0.9751139054574689,T01vsT02,AL_07,
41TPEF4693,R_Area_IFJp,0.9523273334159054,T01vsT02,AL_07,
07CAMINO6124,R_Area_IFJp,0.6960572212561139,T01vsT02,AL_07,
S038,R_Area_9_anterior,0.9953235591619647,T01vsT02,AL_07,
S037,R_Area_9_anterior,0.9895784501777121,T01vsT02,AL_07,
S036,R_Area_9_anterior,0.9838958338772976,T01vsT02,AL_07,
S035,R_Area_9_anterior,0.9957678977138595,T01vsT02,AL_07,
S034,R_Area_9_anterior,0.9926790405077938,T01vsT02,AL_07,
S033,R_Area_9_anterior,0.9959315643214811,T01vsT02,AL_07,
S032,R_Area_9_anterior,0.992418134502606,T01vsT02,AL_07,
S031,R_Area_9_anterior,0.9456471676448384,T01vsT02,AL_07,
TOT7729F,R_Area_9_anterior,0.9958279654550497,T01vsT02,AL_07,
S029,R_Area_9_anterior,0.9904905635163471,T01vsT02,AL_07,
S028,R_Area_9_anterior,0.9949437009160047,T01vsT02,AL_07,
S027,R_Area_9_anterior,0.9774282368796317,T01vsT02,AL_07,
S025,R_Area_9_anterior,0.9878970743633924,T01vsT02,AL_07,
S024,R_Area_9_anterior,0.9928106162151236,T01vsT02,AL_07,
S023,R_Area_9_anterior,0.9992902328746255,T01vsT02,AL_07,
S022,R_Area_9_anterior,0.9949470275091248,T01vsT02,AL_07,
S021,R_Area_9_anterior,0.9946698043476642,T01vsT02,AL_07,
S020,R_Area_9_anterior,0.9786144699930257,T01vsT02,AL_07,
S018,R_Area_9_anterior,0.9898415189584638,T01vsT02,AL_07,
S017,R_Area_9_anterior,0.9953417328951782,T01vsT02,AL_07,
S016,R_Area_9_anterior,0.996652909678612,T01vsT02,AL_07,
26CAMINO3920,R_Area_9_anterior,0.9931085090683378,T01vsT02,AL_07,
41TPEF4693,R_Area_9_anterior,0.9870475826568786,T01vsT02,AL_07,
07CAMINO6124,R_Area_9_anterior,0.9871928697791134,T01vsT02,AL_07,
S038,R_Area_9_Posterior,0.9967856924078297,T01vsT02,AL_07,
S037,R_Area_9_Posterior,0.9942573346366114,T01vsT02,AL_07,
S036,R_Area_9_Posterior,0.9925277760620772,T01vsT02,AL_07,
S035,R_Area_9_Posterior,0.9927846690034594,T01vsT02,AL_07,
S034,R_Area_9_Posterior,0.9930608030251304,T01vsT02,AL_07,
S033,R_Area_9_Posterior,0.9966810806892241,T01vsT02,AL_07,
S032,R_Area_9_Posterior,0.9989762667218707,T01vsT02,AL_07,
S031,R_Area_9_Posterior,0.9654374113683645,T01vsT02,AL_07,
TOT7729F,R_Area_9_Posterior,0.9983897681416404,T01vsT02,AL_07,
S029,R_Area_9_Posterior,0.9751049432124628,T01vsT02,AL_07,
S028,R_Area_9_Posterior,0.9941934156091415,T01vsT02,AL_07,
S027,R_Area_9_Posterior,0.9894428772539694,T01vsT02,AL_07,
S025,R_Area_9_Posterior,0.9950712058757846,T01vsT02,AL_07,
S024,R_Area_9_Posterior,0.9960061946138732,T01vsT02,AL_07,
S023,R_Area_9_Posterior,0.9979857800815729,T01vsT02,AL_07,
S022,R_Area_9_Posterior,0.9955773410693389,T01vsT02,AL_07,
S021,R_Area_9_Posterior,0.9945004236098892,T01vsT02,AL_07,
S020,R_Area_9_Posterior,0.9886453621871251,T01vsT02,AL_07,
S018,R_Area_9_Posterior,0.9950582714851192,T01vsT02,AL_07,
S017,R_Area_9_Posterior,0.9940848095790037,T01vsT02,AL_07,
S016,R_Area_9_Posterior,0.9839340429411787,T01vsT02,AL_07,
26CAMINO3920,R_Area_9_Posterior,0.9978359756047297,T01vsT02,AL_07,
41TPEF4693,R_Area_9_Posterior,0.9966799555357448,T01vsT02,AL_07,
07CAMINO6124,R_Area_9_Posterior,0.9895674494265081,T01vsT02,AL_07,
S038,R_Area_8Ad,0.9987277169178175,T01vsT02,AL_07,
S037,R_Area_8Ad,0.9963081880949975,T01vsT02,AL_07,
S036,R_Area_8Ad,0.9839061576496925,T01vsT02,AL_07,
S035,R_Area_8Ad,0.9965815216874105,T01vsT02,AL_07,
S034,R_Area_8Ad,0.9981256430982435,T01vsT02,AL_07,
S033,R_Area_8Ad,0.9951089998794922,T01vsT02,AL_07,
S032,R_Area_8Ad,0.9981439912991554,T01vsT02,AL_07,
S031,R_Area_8Ad,0.990268324723312,T01vsT02,AL_07,
TOT7729F,R_Area_8Ad,0.9932240392977987,T01vsT02,AL_07,
S029,R_Area_8Ad,0.9931194840180898,T01vsT02,AL_07,
S028,R_Area_8Ad,0.9968534434164146,T01vsT02,AL_07,
S027,R_Area_8Ad,0.9936615911351439,T01vsT02,AL_07,
S025,R_Area_8Ad,0.9966265724264539,T01vsT02,AL_07,
S024,R_Area_8Ad,0.9939184566830281,T01vsT02,AL_07,
S023,R_Area_8Ad,0.9981828407980231,T01vsT02,AL_07,
S022,R_Area_8Ad,0.9847455767802331,T01vsT02,AL_07,
S021,R_Area_8Ad,0.9992025497129513,T01vsT02,AL_07,
S020,R_Area_8Ad,0.9941739756015011,T01vsT02,AL_07,
S018,R_Area_8Ad,0.9920372000131266,T01vsT02,AL_07,
S017,R_Area_8Ad,0.9958161384870382,T01vsT02,AL_07,
S016,R_Area_8Ad,0.9676468073774122,T01vsT02,AL_07,
26CAMINO3920,R_Area_8Ad,0.9974924372782071,T01vsT02,AL_07,
41TPEF4693,R_Area_8Ad,0.9965780764030294,T01vsT02,AL_07,
07CAMINO6124,R_Area_8Ad,0.9973738772549503,T01vsT02,AL_07,
S038,R_Area_9-46d,0.9931519823132499,T01vsT02,AL_07,
S037,R_Area_9-46d,0.996132334529684,T01vsT02,AL_07,
S036,R_Area_9-46d,0.9831411646609811,T01vsT02,AL_07,
S035,R_Area_9-46d,0.9941904080911133,T01vsT02,AL_07,
S034,R_Area_9-46d,0.969714462115167,T01vsT02,AL_07,
S033,R_Area_9-46d,0.9962443326498135,T01vsT02,AL_07,
S032,R_Area_9-46d,0.9982516024695037,T01vsT02,AL_07,
S031,R_Area_9-46d,0.9947021512956683,T01vsT02,AL_07,
TOT7729F,R_Area_9-46d,0.9917850118287006,T01vsT02,AL_07,
S029,R_Area_9-46d,0.9896766412001483,T01vsT02,AL_07,
S028,R_Area_9-46d,0.9945857910330618,T01vsT02,AL_07,
S027,R_Area_9-46d,0.9928418029136303,T01vsT02,AL_07,
S025,R_Area_9-46d,0.9941642089796878,T01vsT02,AL_07,
S024,R_Area_9-46d,0.994625482638832,T01vsT02,AL_07,
S023,R_Area_9-46d,0.9994341986580925,T01vsT02,AL_07,
S022,R_Area_9-46d,0.9953202609131666,T01vsT02,AL_07,
S021,R_Area_9-46d,0.9963776420313439,T01vsT02,AL_07,
S020,R_Area_9-46d,0.9795899370226852,T01vsT02,AL_07,
S018,R_Area_9-46d,0.997101485264224,T01vsT02,AL_07,
S017,R_Area_9-46d,0.9901809280310614,T01vsT02,AL_07,
S016,R_Area_9-46d,0.9853067266263833,T01vsT02,AL_07,
26CAMINO3920,R_Area_9-46d,0.9970381455077799,T01vsT02,AL_07,
41TPEF4693,R_Area_9-46d,0.9898607257899593,T01vsT02,AL_07,
07CAMINO6124,R_Area_9-46d,0.9975616684824089,T01vsT02,AL_07,
S038,R_Area_anterior_9-46v,0.9931033849492085,T01vsT02,AL_07,
S037,R_Area_anterior_9-46v,0.9955095406674006,T01vsT02,AL_07,
S036,R_Area_anterior_9-46v,0.987840347447333,T01vsT02,AL_07,
S035,R_Area_anterior_9-46v,0.9942197442203812,T01vsT02,AL_07,
S034,R_Area_anterior_9-46v,0.9846088553833579,T01vsT02,AL_07,
S033,R_Area_anterior_9-46v,0.9965135368505247,T01vsT02,AL_07,
S032,R_Area_anterior_9-46v,0.9956845309373215,T01vsT02,AL_07,
S031,R_Area_anterior_9-46v,0.9928215880883422,T01vsT02,AL_07,
TOT7729F,R_Area_anterior_9-46v,0.9940110467191267,T01vsT02,AL_07,
S029,R_Area_anterior_9-46v,0.9824658098906096,T01vsT02,AL_07,
S028,R_Area_anterior_9-46v,0.9933174574440756,T01vsT02,AL_07,
S027,R_Area_anterior_9-46v,0.9921604049909346,T01vsT02,AL_07,
S025,R_Area_anterior_9-46v,0.9956676375301741,T01vsT02,AL_07,
S024,R_Area_anterior_9-46v,0.9933553033428739,T01vsT02,AL_07,
S023,R_Area_anterior_9-46v,0.9988555276491168,T01vsT02,AL_07,
S022,R_Area_anterior_9-46v,0.9954397116592058,T01vsT02,AL_07,
S021,R_Area_anterior_9-46v,0.9934944005589426,T01vsT02,AL_07,
S020,R_Area_anterior_9-46v,0.9932919585167265,T01vsT02,AL_07,
S018,R_Area_anterior_9-46v,0.9920364091498013,T01vsT02,AL_07,
S017,R_Area_anterior_9-46v,0.9693925754521467,T01vsT02,AL_07,
S016,R_Area_anterior_9-46v,0.9930270622868975,T01vsT02,AL_07,
26CAMINO3920,R_Area_anterior_9-46v,0.9902465041881062,T01vsT02,AL_07,
41TPEF4693,R_Area_anterior_9-46v,0.9769929767486344,T01vsT02,AL_07,
07CAMINO6124,R_Area_anterior_9-46v,0.9941525001406905,T01vsT02,AL_07,
S038,R_Area_46,0.9955825381934862,T01vsT02,AL_07,
S037,R_Area_46,0.9969097392022507,T01vsT02,AL_07,
S036,R_Area_46,0.981046311984319,T01vsT02,AL_07,
S035,R_Area_46,0.9881017073331149,T01vsT02,AL_07,
S034,R_Area_46,0.9892064775519063,T01vsT02,AL_07,
S033,R_Area_46,0.9825710876945896,T01vsT02,AL_07,
S032,R_Area_46,0.9980121112497318,T01vsT02,AL_07,
S031,R_Area_46,0.9735885543604035,T01vsT02,AL_07,
TOT7729F,R_Area_46,0.9515187383930638,T01vsT02,AL_07,
S029,R_Area_46,0.9922193652082463,T01vsT02,AL_07,
S028,R_Area_46,0.9881593707942847,T01vsT02,AL_07,
S027,R_Area_46,0.9930008411525295,T01vsT02,AL_07,
S025,R_Area_46,0.9962287913707472,T01vsT02,AL_07,
S024,R_Area_46,0.9850917575638674,T01vsT02,AL_07,
S023,R_Area_46,0.9998880969420902,T01vsT02,AL_07,
S022,R_Area_46,0.997340987022921,T01vsT02,AL_07,
S021,R_Area_46,0.9959797856707412,T01vsT02,AL_07,
S020,R_Area_46,0.9878736516858307,T01vsT02,AL_07,
S018,R_Area_46,0.9896572200374009,T01vsT02,AL_07,
S017,R_Area_46,0.9795128536207477,T01vsT02,AL_07,
S016,R_Area_46,0.9753605069677485,T01vsT02,AL_07,
26CAMINO3920,R_Area_46,0.9977896164465777,T01vsT02,AL_07,
41TPEF4693,R_Area_46,0.9961437225378733,T01vsT02,AL_07,
07CAMINO6124,R_Area_46,0.9963932410669984,T01vsT02,AL_07,
S038,R_Area_posterior_9-46v,0.9771728349575302,T01vsT02,AL_07,
S037,R_Area_posterior_9-46v,0.9813888630332676,T01vsT02,AL_07,
S036,R_Area_posterior_9-46v,0.9825934677603898,T01vsT02,AL_07,
S035,R_Area_posterior_9-46v,0.982172352947821,T01vsT02,AL_07,
S034,R_Area_posterior_9-46v,0.896490738486699,T01vsT02,AL_07,
S033,R_Area_posterior_9-46v,0.9694062750423929,T01vsT02,AL_07,
S032,R_Area_posterior_9-46v,0.9923156267267385,T01vsT02,AL_07,
S031,R_Area_posterior_9-46v,0.9742971406159003,T01vsT02,AL_07,
TOT7729F,R_Area_posterior_9-46v,0.96618760335121,T01vsT02,AL_07,
S029,R_Area_posterior_9-46v,0.9944136930522701,T01vsT02,AL_07,
S028,R_Area_posterior_9-46v,0.94929124940326,T01vsT02,AL_07,
S027,R_Area_posterior_9-46v,0.993906103298026,T01vsT02,AL_07,
S025,R_Area_posterior_9-46v,0.9942183903593594,T01vsT02,AL_07,
S024,R_Area_posterior_9-46v,0.8582040820628082,T01vsT02,AL_07,
S023,R_Area_posterior_9-46v,0.9997757675068109,T01vsT02,AL_07,
S022,R_Area_posterior_9-46v,0.9888662202806335,T01vsT02,AL_07,
S021,R_Area_posterior_9-46v,0.9859511963945805,T01vsT02,AL_07,
S020,R_Area_posterior_9-46v,0.9959248393309762,T01vsT02,AL_07,
S018,R_Area_posterior_9-46v,0.9943855617841547,T01vsT02,AL_07,
S017,R_Area_posterior_9-46v,0.9829991238319608,T01vsT02,AL_07,
S016,R_Area_posterior_9-46v,0.9869767771843119,T01vsT02,AL_07,
26CAMINO3920,R_Area_posterior_9-46v,0.9880412940538275,T01vsT02,AL_07,
41TPEF4693,R_Area_posterior_9-46v,0.9900229792933309,T01vsT02,AL_07,
07CAMINO6124,R_Area_posterior_9-46v,0.9965390714557777,T01vsT02,AL_07,
S038,R_Area_8C,0.9849179401832013,T01vsT02,AL_07,
S037,R_Area_8C,0.9494527900494008,T01vsT02,AL_07,
S036,R_Area_8C,0.9693951351522947,T01vsT02,AL_07,
S035,R_Area_8C,0.9849959410973291,T01vsT02,AL_07,
S034,R_Area_8C,0.9897438457231673,T01vsT02,AL_07,
S033,R_Area_8C,0.9804918453813382,T01vsT02,AL_07,
S032,R_Area_8C,0.9956179807020481,T01vsT02,AL_07,
S031,R_Area_8C,0.9776220505383774,T01vsT02,AL_07,
TOT7729F,R_Area_8C,0.9881043373420906,T01vsT02,AL_07,
S029,R_Area_8C,0.9938977731820425,T01vsT02,AL_07,
S028,R_Area_8C,0.9561688997407632,T01vsT02,AL_07,
S027,R_Area_8C,0.9754464152284755,T01vsT02,AL_07,
S025,R_Area_8C,0.9968717433606539,T01vsT02,AL_07,
S024,R_Area_8C,0.9935183627622182,T01vsT02,AL_07,
S023,R_Area_8C,0.9994459416028244,T01vsT02,AL_07,
S022,R_Area_8C,0.9921396070916327,T01vsT02,AL_07,
S021,R_Area_8C,0.9645370891861549,T01vsT02,AL_07,
S020,R_Area_8C,0.8479284731552753,T01vsT02,AL_07,
S018,R_Area_8C,0.9941807386671321,T01vsT02,AL_07,
S017,R_Area_8C,0.935132214961515,T01vsT02,AL_07,
S016,R_Area_8C,0.9465988115513291,T01vsT02,AL_07,
26CAMINO3920,R_Area_8C,0.9952027372439162,T01vsT02,AL_07,
41TPEF4693,R_Area_8C,0.9946601765891852,T01vsT02,AL_07,
07CAMINO6124,R_Area_8C,0.9835165944444706,T01vsT02,AL_07,
S038,R_Area_8Av,0.9975688281054006,T01vsT02,AL_07,
S037,R_Area_8Av,0.9946207477786386,T01vsT02,AL_07,
S036,R_Area_8Av,0.9918755885927386,T01vsT02,AL_07,
S035,R_Area_8Av,0.9888483826091594,T01vsT02,AL_07,
S034,R_Area_8Av,0.9745598970003218,T01vsT02,AL_07,
S033,R_Area_8Av,0.9985495493716241,T01vsT02,AL_07,
S032,R_Area_8Av,0.9942663065685065,T01vsT02,AL_07,
S031,R_Area_8Av,0.9973774149619532,T01vsT02,AL_07,
TOT7729F,R_Area_8Av,0.9952517832587454,T01vsT02,AL_07,
S029,R_Area_8Av,0.9850694737358168,T01vsT02,AL_07,
S028,R_Area_8Av,0.9936083280278263,T01vsT02,AL_07,
S027,R_Area_8Av,0.9865141792788377,T01vsT02,AL_07,
S025,R_Area_8Av,0.9844326046064233,T01vsT02,AL_07,
S024,R_Area_8Av,0.9432282822736247,T01vsT02,AL_07,
S023,R_Area_8Av,0.9998577724973364,T01vsT02,AL_07,
S022,R_Area_8Av,0.9907324859141887,T01vsT02,AL_07,
S021,R_Area_8Av,0.9980766481014277,T01vsT02,AL_07,
S020,R_Area_8Av,0.9892560792577739,T01vsT02,AL_07,
S018,R_Area_8Av,0.9953555120700186,T01vsT02,AL_07,
S017,R_Area_8Av,0.99638956397692,T01vsT02,AL_07,
S016,R_Area_8Av,0.9958729622196391,T01vsT02,AL_07,
26CAMINO3920,R_Area_8Av,0.9959728139514932,T01vsT02,AL_07,
41TPEF4693,R_Area_8Av,0.9797154609679771,T01vsT02,AL_07,
07CAMINO6124,R_Area_8Av,0.9782332445803226,T01vsT02,AL_07,
S038,R_Inferior_6-8_Transitional_Area,0.9905125077404682,T01vsT02,AL_07,
S037,R_Inferior_6-8_Transitional_Area,0.99027656806546,T01vsT02,AL_07,
S036,R_Inferior_6-8_Transitional_Area,0.9735480541554254,T01vsT02,AL_07,
S035,R_Inferior_6-8_Transitional_Area,0.9858211122280928,T01vsT02,AL_07,
S034,R_Inferior_6-8_Transitional_Area,0.9947102321478716,T01vsT02,AL_07,
S033,R_Inferior_6-8_Transitional_Area,0.9988947291852457,T01vsT02,AL_07,
S032,R_Inferior_6-8_Transitional_Area,0.9924353681841696,T01vsT02,AL_07,
S031,R_Inferior_6-8_Transitional_Area,0.998124916867627,T01vsT02,AL_07,
TOT7729F,R_Inferior_6-8_Transitional_Area,0.9936485489916411,T01vsT02,AL_07,
S029,R_Inferior_6-8_Transitional_Area,0.962820359664727,T01vsT02,AL_07,
S028,R_Inferior_6-8_Transitional_Area,0.97689455463928,T01vsT02,AL_07,
S027,R_Inferior_6-8_Transitional_Area,0.9913970230738012,T01vsT02,AL_07,
S025,R_Inferior_6-8_Transitional_Area,0.9943032817067082,T01vsT02,AL_07,
S024,R_Inferior_6-8_Transitional_Area,0.9988918645820527,T01vsT02,AL_07,
S023,R_Inferior_6-8_Transitional_Area,0.9978292417060483,T01vsT02,AL_07,
S022,R_Inferior_6-8_Transitional_Area,0.9973285128190541,T01vsT02,AL_07,
S021,R_Inferior_6-8_Transitional_Area,0.9954491482929916,T01vsT02,AL_07,
S020,R_Inferior_6-8_Transitional_Area,0.8637489797800103,T01vsT02,AL_07,
S018,R_Inferior_6-8_Transitional_Area,0.9965823920342727,T01vsT02,AL_07,
S017,R_Inferior_6-8_Transitional_Area,0.9853698877651115,T01vsT02,AL_07,
S016,R_Inferior_6-8_Transitional_Area,0.9613091375149302,T01vsT02,AL_07,
26CAMINO3920,R_Inferior_6-8_Transitional_Area,0.9974528648459265,T01vsT02,AL_07,
41TPEF4693,R_Inferior_6-8_Transitional_Area,0.9925344289839433,T01vsT02,AL_07,
07CAMINO6124,R_Inferior_6-8_Transitional_Area,0.9966675818888798,T01vsT02,AL_07,
S038,R_Superior_6-8_Transitional_Area,0.9976657282693586,T01vsT02,AL_07,
S037,R_Superior_6-8_Transitional_Area,0.9912300485237615,T01vsT02,AL_07,
S036,R_Superior_6-8_Transitional_Area,0.9961516291727345,T01vsT02,AL_07,
S035,R_Superior_6-8_Transitional_Area,0.9883676219123937,T01vsT02,AL_07,
S034,R_Superior_6-8_Transitional_Area,0.9909477307771923,T01vsT02,AL_07,
S033,R_Superior_6-8_Transitional_Area,0.9868160684064835,T01vsT02,AL_07,
S032,R_Superior_6-8_Transitional_Area,0.9978562443973217,T01vsT02,AL_07,
S031,R_Superior_6-8_Transitional_Area,0.9974627953850081,T01vsT02,AL_07,
TOT7729F,R_Superior_6-8_Transitional_Area,0.9947452865645904,T01vsT02,AL_07,
S029,R_Superior_6-8_Transitional_Area,0.9341817957968268,T01vsT02,AL_07,
S028,R_Superior_6-8_Transitional_Area,0.9969807776860926,T01vsT02,AL_07,
S027,R_Superior_6-8_Transitional_Area,0.9902360602828739,T01vsT02,AL_07,
S025,R_Superior_6-8_Transitional_Area,0.980209280698975,T01vsT02,AL_07,
S024,R_Superior_6-8_Transitional_Area,0.9972673718507679,T01vsT02,AL_07,
S023,R_Superior_6-8_Transitional_Area,0.9992844336939118,T01vsT02,AL_07,
S022,R_Superior_6-8_Transitional_Area,0.9977361893353025,T01vsT02,AL_07,
S021,R_Superior_6-8_Transitional_Area,0.9959819461024618,T01vsT02,AL_07,
S020,R_Superior_6-8_Transitional_Area,0.9941039856807958,T01vsT02,AL_07,
S018,R_Superior_6-8_Transitional_Area,0.9895960993687616,T01vsT02,AL_07,
S017,R_Superior_6-8_Transitional_Area,0.9966528504395833,T01vsT02,AL_07,
S016,R_Superior_6-8_Transitional_Area,0.9790537187884653,T01vsT02,AL_07,
26CAMINO3920,R_Superior_6-8_Transitional_Area,0.9938000809336655,T01vsT02,AL_07,
41TPEF4693,R_Superior_6-8_Transitional_Area,0.9939773022208593,T01vsT02,AL_07,
07CAMINO6124,R_Superior_6-8_Transitional_Area,0.9984861447586304,T01vsT02,AL_07,
S038,R_Superior_Frontal_Language_Area,0.9921104080784281,T01vsT02,AL_07,
S037,R_Superior_Frontal_Language_Area,0.9915854343320366,T01vsT02,AL_07,
S036,R_Superior_Frontal_Language_Area,0.9845538554222546,T01vsT02,AL_07,
S035,R_Superior_Frontal_Language_Area,0.9949475230120078,T01vsT02,AL_07,
S034,R_Superior_Frontal_Language_Area,0.9957945083838697,T01vsT02,AL_07,
S033,R_Superior_Frontal_Language_Area,0.9940450067790845,T01vsT02,AL_07,
S032,R_Superior_Frontal_Language_Area,0.9969834965136184,T01vsT02,AL_07,
S031,R_Superior_Frontal_Language_Area,0.9986906178515569,T01vsT02,AL_07,
TOT7729F,R_Superior_Frontal_Language_Area,0.998354913379152,T01vsT02,AL_07,
S029,R_Superior_Frontal_Language_Area,0.9747776765355322,T01vsT02,AL_07,
S028,R_Superior_Frontal_Language_Area,0.9900685508669068,T01vsT02,AL_07,
S027,R_Superior_Frontal_Language_Area,0.9961938262791489,T01vsT02,AL_07,
S025,R_Superior_Frontal_Language_Area,0.9735752644931279,T01vsT02,AL_07,
S024,R_Superior_Frontal_Language_Area,0.994371289675614,T01vsT02,AL_07,
S023,R_Superior_Frontal_Language_Area,0.9993027900961698,T01vsT02,AL_07,
S022,R_Superior_Frontal_Language_Area,0.9781373269862562,T01vsT02,AL_07,
S021,R_Superior_Frontal_Language_Area,0.9957404578224345,T01vsT02,AL_07,
S020,R_Superior_Frontal_Language_Area,0.9916025806994633,T01vsT02,AL_07,
S018,R_Superior_Frontal_Language_Area,0.9965994817743831,T01vsT02,AL_07,
S017,R_Superior_Frontal_Language_Area,0.9973332148904187,T01vsT02,AL_07,
S016,R_Superior_Frontal_Language_Area,0.9883203191757256,T01vsT02,AL_07,
26CAMINO3920,R_Superior_Frontal_Language_Area,0.9960066884939047,T01vsT02,AL_07,
41TPEF4693,R_Superior_Frontal_Language_Area,0.9968715642304539,T01vsT02,AL_07,
07CAMINO6124,R_Superior_Frontal_Language_Area,0.9992421502503405,T01vsT02,AL_07,
S038,R_Area_8B_Lateral,0.9971834896735025,T01vsT02,AL_07,
S037,R_Area_8B_Lateral,0.997766720695812,T01vsT02,AL_07,
S036,R_Area_8B_Lateral,0.9943972854283483,T01vsT02,AL_07,
S035,R_Area_8B_Lateral,0.9893115774804295,T01vsT02,AL_07,
S034,R_Area_8B_Lateral,0.9989683943863481,T01vsT02,AL_07,
S033,R_Area_8B_Lateral,0.9986526055556568,T01vsT02,AL_07,
S032,R_Area_8B_Lateral,0.9909775236183984,T01vsT02,AL_07,
S031,R_Area_8B_Lateral,0.9872083171667737,T01vsT02,AL_07,
TOT7729F,R_Area_8B_Lateral,0.9970682084790579,T01vsT02,AL_07,
S029,R_Area_8B_Lateral,0.9841442455251145,T01vsT02,AL_07,
S028,R_Area_8B_Lateral,0.9983310917661206,T01vsT02,AL_07,
S027,R_Area_8B_Lateral,0.9872158954591698,T01vsT02,AL_07,
S025,R_Area_8B_Lateral,0.9944951402693453,T01vsT02,AL_07,
S024,R_Area_8B_Lateral,0.9950071453369226,T01vsT02,AL_07,
S023,R_Area_8B_Lateral,0.998770607449743,T01vsT02,AL_07,
S022,R_Area_8B_Lateral,0.9966797646341458,T01vsT02,AL_07,
S021,R_Area_8B_Lateral,0.9964603600185744,T01vsT02,AL_07,
S020,R_Area_8B_Lateral,0.9935783112362114,T01vsT02,AL_07,
S018,R_Area_8B_Lateral,0.9961311799157839,T01vsT02,AL_07,
S017,R_Area_8B_Lateral,0.9975628037481966,T01vsT02,AL_07,
S016,R_Area_8B_Lateral,0.9909708652081068,T01vsT02,AL_07,
26CAMINO3920,R_Area_8B_Lateral,0.9982699829941875,T01vsT02,AL_07,
41TPEF4693,R_Area_8B_Lateral,0.9959011340645743,T01vsT02,AL_07,
07CAMINO6124,R_Area_8B_Lateral,0.9974241060640892,T01vsT02,AL_07,
S038,L_Area_25,0.9472776563458503,T01vsT02,AL_07_fix,S038
S037,L_Area_25,0.9403692780027811,T01vsT02,AL_07_fix,S037
S036,L_Area_25,-0.13644626207189436,T01vsT02,AL_07_fix,S036
S035,L_Area_25,0.8454241700423294,T01vsT02,AL_07_fix,S035
S034,L_Area_25,0.650334438462227,T01vsT02,AL_07_fix,S034
S033,L_Area_25,0.8246864810146275,T01vsT02,AL_07_fix,S033
S031,L_Area_25,0.04281512495616399,T01vsT02,AL_07_fix,S031
TOT7729F,L_Area_25,0.8280790793172679,T01vsT02,AL_07_fix,TOT7729F
S029,L_Area_25,0.876941095111143,T01vsT02,AL_07_fix,S029
S028,L_Area_25,0.3198950932802065,T01vsT02,AL_07_fix,S028
S027,L_Area_25,0.45362675566515775,T01vsT02,AL_07_fix,S027
S025,L_Area_25,0.18896336252772333,T01vsT02,AL_07_fix,S025
